4,24,20,27,29,25,26,45,42,64
5,36,31,27,29,30,27,54,50,76
6,35,33,33,35,22,27,55,52,78
7,32,26,33,40,23,22,52,49,75
8,26,25,28,38,27,25,50,47,72
9,31,25,32,36,29,29,54,51,77
10,23,19,25,27,30,28,45,42,65
11,23,18,27,33,25,28,46,43,65
12,29,24,29,33,27,24,49,46,71
13,27,23,26,35,26,25,48,45,69
14,32,30,31,42,23,22,54,50,76
15,28,22,28,31,29,26,49,46,69
16,21,17,24,28,30,27,44,41,62
17,27,23,22,30,27,29,47,44,67
18,20,15,28,35,24,28,45,42,63
19,25,22,28,33,23,26,47,44,66
20,23,21,26,29,22,27,44,41,63
21,23,22,26,29,24,28,45,42,65
22,27,22,26,31,23,23,45,42,65
23,25,21,20,24,27,26,42,40,61
0,29,26,25,28,26,28,48,45,69
1,33,31,25,37,25,27,53,50,75
2,24,23,29,32,28,28,49,46,69
3,34,29,29,39,26,25,54,51,77
4,25,20,28,35,23,25,46,44,66
5,29,25,30,40,27,23,52,48,74
6,28,27,28,31,27,26,50,46,71
7,23,20,26,35,28,27,47,44,68
8,33,30,27,29,29,25,51,48,74
9,36,35,26,31,28,27,54,51,78
10,26,21,29,39,28,27,51,47,72
11,21,20,26,27,27,24,43,40,62
12,23,21,24,27,30,28,45,43,65
13,31,28,24,35,23,26,50,46,71
14,20,19,24,29,30,25,44,41,62
15,32,29,26,36,23,23,50,47,72
16,27,25,24,29,28,23,46,44,66
17,22,20,23,31,22,26,43,40,61
18,24,20,28,28,25,26,45,42,64
19,31,29,28,32,26,21,50,46,71
20,30,25,26,32,25,23,48,45,68
21,22,21,20,27,25,23,41,38,59
22,18,17,21,28,29,22,40,38,57
23,28,24,21,33,22,27,46,43,66
0,24,22,26,28,23,28,45,42,64
1,24,19,32,37,24,24,48,44,68
2,34,33,33,38,22,22,54,51,77
3,24,20,29,29,27,24,45,43,65
4,25,23,26,31,31,24,48,44,68
5,28,23,28,29,31,26,49,46,70
6,33,31,26,34,25,28,53,49,75
7,37,34,28,33,28,26,55,52,79
8,26,20,27,38,23,21,46,43,66
9,28,23,25,31,31,26,49,46,69
10,31,28,26,30,27,28,51,47,72
11,33,31,26,32,31,26,53,50,76
12,29,28,24,28,30,30,50,47,72
13,29,26,24,27,30,23,47,44,68
14,31,26,32,42,30,29,57,53,80
15,24,19,28,35,30,24,48,44,68
16,22,20,23,24,24,29,42,40,60
17,21,20,24,36,23,25,44,42,63
18,32,31,27,39,24,22,52,49,74
19,26,25,21,28,22,22,43,40,61
20,30,25,23,27,26,26,47,44,66
21,20,16,27,35,27,22,44,41,62
22,25,24,22,31,24,24,45,42,63
23,22,19,19,20,21,21,36,34,52
0,37,33,32,39,22,24,56,52,79
1,36,34,31,42,24,26,57,54,82
2,28,24,30,38,26,21,50,46,71
3,28,23,28,28,30,29,49,46,71
4,31,29,27,34,23,22,49,46,71
5,26,25,30,35,27,28,51,48,72
6,30,25,32,44,29,23,54,51,78
7,38,37,31,35,30,23,58,54,82
8,29,27,32,43,24,25,54,50,76
9,26,20,29,32,28,25,48,44,68
10,35,30,24,32,24,22,50,46,71
11,34,33,28,33,31,26,55,52,78
12,25,23,28,29,28,21,46,43,65
13,32,31,26,29,30,28,52,49,75
14,28,23,28,41,26,27,51,48,74
15,26,24,29,29,31,26,49,46,70
16,29,24,26,37,26,24,49,46,71
17,23,20,22,26,23,22,40,38,58
18,31,30,26,33,28,29,53,49,75
19,31,26,26,33,24,28,50,47,71
20,28,23,30,35,28,24,50,47,71
21,30,29,25,34,27,27,51,48,73
22,24,20,22,32,29,21,44,41,63
23,18,13,24,28,28,27,41,38,59
0,34,28,31,34,21,27,52,49,74
1,35,32,32,45,23,27,58,54,82
2,34,29,30,38,28,28,56,52,79
3,25,24,31,36,24,20,48,44,68
4,38,36,29,35,27,25,57,53,80
5,25,20,30,39,24,20,47,44,67
6,35,31,32,43,23,30,58,54,82
7,25,24,29,32,29,26,49,46,70
8,37,33,33,44,31,28,61,58,87
9,24,22,30,30,25,27,47,44,67
10,25,23,28,34,28,29,50,46,71
11,31,30,30,32,25,25,51,48,74
12,30,28,26,32,26,22,49,46,69
13,24,23,24,25,29,24,44,42,63
14,34,30,23,29,32,22,51,47,72
15,34,32,26,38,25,23,53,50,75
16,25,22,28,31,22,28,46,44,66
17,30,26,28,32,30,29,52,49,74
18,26,24,28,38,23,25,49,46,69
19,23,22,24,26,25,28,44,41,63
20,21,19,26,29,30,23,44,41,63
21,28,23,29,36,25,25,49,46,71
22,29,28,20,28,24,22,45,42,64
23,31,29,21,31,24,29,49,46,70
0,34,31,33,34,21,24,53,49,75
1,28,23,31,37,28,27,52,48,74
2,24,18,33,46,22,27,51,47,72
3,38,36,26,33,24,26,54,51,78
4,28,27,34,45,27,21,54,51,77
5,27,26,32,42,31,27,55,52,78
6,35,32,27,36,24,28,54,51,77
7,31,30,30,31,30,24,52,49,75
8,36,32,26,37,29,28,56,52,80
9,29,27,33,42,24,28,54,51,78
10,29,24,24,25,23,21,43,41,62
11,30,28,28,40,28,26,54,50,76
12,27,25,25,34,25,22,47,44,67
13,22,19,31,41,25,22,48,44,68
14,33,30,25,31,31,23,51,48,74
15,25,19,27,37,28,30,49,46,71
16,21,16,26,26,31,29,44,42,63
17,33,30,22,25,23,29,48,45,69
18,19,13,26,28,24,24,40,37,57
19,21,15,28,40,29,27,48,44,68
20,29,25,29,38,27,29,53,49,75
21,22,19,26,31,27,28,45,43,65
22,17,13,25,26,27,25,39,37,57
23,29,28,21,30,27,26,48,45,68
0,25,20,25,27,27,22,43,41,62
1,32,31,26,29,28,25,51,48,72
2,33,31,27,36,28,20,52,49,74
3,34,33,33,44,30,28,60,56,86
4,26,20,32,41,26,23,50,47,71
5,33,28,29,36,30,21,53,49,75
6,32,29,33,34,26,26,54,50,76
7,36,33,28,39,30,22,56,52,80
8,25,20,33,33,31,22,49,46,69
9,30,28,34,37,29,26,55,51,78
10,32,31,32,34,30,22,54,50,77
11,29,26,30,31,32,23,51,48,72
12,28,25,30,37,23,22,49,46,70
13,30,27,32,32,24,27,51,48,73
14,30,25,30,38,32,30,55,52,78
15,24,19,23,32,30,23,45,42,64
16,24,21,26,33,26,29,47,44,68
17,24,18,24,31,28,25,45,42,63
18,28,27,31,38,24,27,52,49,74
19,32,29,21,28,30,23,48,46,69
20,30,28,23,23,27,27,47,44,67
21,24,20,22,31,28,27,45,42,65
22,31,28,21,28,28,23,47,44,68
23,31,26,27,31,28,22,49,46,70
0,36,31,26,32,29,20,52,48,74
1,28,22,28,33,24,28,48,46,69
2,28,26,29,33,29,20,49,46,70
3,32,27,32,33,23,29,52,49,75
4,33,27,33,33,30,21,53,49,75
5,37,32,32,35,27,29,57,54,81
6,27,25,31,31,32,25,51,48,72
7,25,19,26,33,30,24,47,44,66
8,31,25,25,33,24,27,49,46,70
9,36,30,32,32,27,27,55,51,78
10,23,17,28,31,32,29,48,44,68
11,24,18,26,33,23,22,43,41,62
12,30,29,31,35,23,24,51,48,73
13,29,28,30,31,32,21,51,48,72
14,33,27,31,42,28,25,55,52,79
15,34,31,27,36,28,25,54,50,77
16,30,29,29,31,29,30,53,50,75
17,19,16,23,35,25,21,41,39,59
18,19,16,28,30,26,28,44,41,62
19,24,18,30,33,27,23,46,43,66
20,29,23,29,42,27,25,52,49,74
21,18,17,20,28,25,28,40,38,58
22,19,15,24,24,26,26,40,37,57
23,23,21,26,36,24,25,46,43,66
0,26,22,26,30,23,27,46,43,65
1,38,35,27,28,26,26,54,50,76
2,30,29,26,26,30,26,50,46,71
3,32,31,31,44,26,29,57,54,82
4,35,34,29,40,28,26,57,54,81
5,25,22,28,31,28,23,47,44,66
6,29,26,32,36,22,23,50,47,71
7,28,22,25,25,31,20,45,42,64
8,38,36,31,43,26,27,60,56,85
9,34,32,34,45,30,29,61,57,86
10,24,21,25,31,31,29,48,45,68
11,35,34,31,41,29,21,57,53,81
12,28,22,27,29,31,23,48,44,68
13,31,30,31,42,23,21,53,50,75
14,32,28,26,38,25,22,51,48,72
15,26,25,31,38,28,29,53,49,75
16,30,28,28,28,26,24,49,46,69
17,25,19,31,31,27,25,47,44,67
18,27,21,22,31,23,28,45,42,65
19,21,15,28,37,29,26,46,44,66
20,29,26,20,26,28,30,47,44,68
21,30,27,26,30,23,23,47,44,68
22,22,21,27,38,27,22,47,44,66
23,24,21,20,26,26,23,42,39,59
0,28,25,28,28,23,29,48,45,68
1,31,28,30,36,24,23,51,48,73
2,27,25,28,33,24,26,48,46,69
3,29,25,32,35,31,25,53,49,75
4,37,36,34,38,22,23,57,53,80
5,38,33,25,30,31,21,53,50,75
6,35,33,29,29,30,25,54,50,77
7,30,28,29,32,32,21,51,48,73
8,24,20,33,41,25,27,51,47,72
9,33,31,32,36,25,27,55,51,78
10,27,25,34,35,31,23,52,49,74
11,31,29,24,26,31,29,51,47,72
12,23,19,32,42,26,30,51,48,73
13,22,20,24,28,29,27,45,42,63
14,34,33,24,33,29,24,53,49,75
15,35,30,31,32,32,23,54,51,78
16,26,25,23,29,31,29,48,46,69
17,35,32,27,36,31,28,56,53,80
18,21,20,26,36,29,25,47,44,66
19,24,17,22,27,24,24,41,38,59
20,21,17,29,38,31,27,48,46,69
21,30,27,30,32,28,23,51,47,72
22,25,21,25,36,24,28,47,44,68
23,25,23,20,23,24,27,42,40,60
0,36,29,30,36,22,24,53,49,75
1,24,18,31,41,25,29,50,47,71
2,35,34,26,34,29,28,55,52,79
3,37,36,30,40,25,26,58,54,82
4,38,33,26,26,32,26,54,50,77
5,33,27,33,37,23,28,54,50,77
6,34,29,25,38,23,27,52,49,75
7,25,24,30,43,32,21,52,49,74
8,26,25,30,36,23,26,49,46,71
9,38,35,25,30,23,28,53,50,76
10,27,24,27,36,32,26,51,48,73
11,31,26,24,26,32,30,50,47,72
12,27,26,30,30,31,28,51,48,73
13,23,22,29,31,29,21,46,43,66
14,32,30,27,40,25,21,52,49,74
15,26,25,25,29,31,29,49,46,70
16,30,27,27,39,24,30,53,49,75
17,24,20,22,35,24,22,44,41,62
18,31,29,31,43,24,22,54,50,76
19,21,18,22,23,31,27,42,40,60
20,27,25,23,32,27,31,49,46,70
21,26,23,28,32,25,30,49,46,69
22,25,23,29,31,22,28,47,44,67
23,32,29,22,25,24,25,47,44,66
0,35,33,24,27,24,30,51,48,74
1,37,35,26,30,28,26,54,51,77
2,24,18,33,37,31,25,50,47,71
3,38,36,32,39,32,27,61,57,86
4,27,23,26,33,25,25,47,44,68
5,27,22,31,37,23,22,48,45,69
6,32,27,31,42,30,30,57,54,81
7,38,37,26,30,28,26,55,52,78
8,23,22,31,36,30,30,51,48,73
9,32,29,25,33,33,24,52,49,75
10,32,31,32,41,30,28,58,54,82
11,32,29,28,32,24,29,52,48,74
12,21,20,29,37,23,30,48,44,68
13,26,24,27,36,29,24,49,46,71
14,35,29,30,36,24,21,52,49,74
15,33,29,31,31,29,27,54,50,76
16,21,19,24,37,31,27,47,44,68
17,27,21,27,32,25,31,48,46,69
18,22,21,30,38,24,26,48,45,68
19,32,26,23,33,27,27,50,47,71
20,21,16,28,39,30,25,47,44,68
21,27,26,20,30,22,27,45,42,65
22,21,17,21,29,28,21,41,38,58
23,18,17,23,31,24,31,43,40,61
0,40,38,28,33,28,23,57,53,80
1,37,31,34,36,22,27,56,52,79
2,28,26,32,38,25,29,53,50,75
3,36,32,29,33,31,27,56,52,80
4,25,22,29,36,24,23,47,44,68
5,29,23,25,35,26,29,50,46,71
6,37,30,25,30,24,27,51,48,74
7,23,22,30,37,24,28,49,46,69
8,34,31,26,39,23,27,54,50,76
9,22,17,33,42,33,26,51,48,74
10,38,36,30,34,25,30,57,54,82
11,33,32,24,37,29,26,54,50,77
12,38,31,34,39,29,21,57,54,81
13,23,22,32,40,26,22,49,46,70
14,26,20,28,38,23,21,46,44,66
15,32,26,28,41,30,28,55,52,78
16,22,21,25,30,25,23,43,41,62
17,28,25,30,42,24,26,52,49,74
18,33,30,22,28,24,31,50,47,71
19,21,17,31,36,23,25,45,43,65
20,30,29,21,26,22,24,45,42,65
21,32,27,27,29,23,24,48,45,69
22,31,27,25,36,28,29,52,49,75
23,28,23,25,39,27,28,51,47,72
0,38,33,26,26,22,21,49,46,71
1,36,35,26,31,21,27,52,49,75
2,40,37,28,30,26,23,55,51,78
3,39,37,28,38,32,27,60,56,85
4,25,24,29,33,23,31,49,46,70
5,38,32,34,49,29,22,61,57,86
6,28,22,34,36,33,28,54,50,77
7,26,25,35,37,23,25,51,48,72
8,25,22,30,33,29,30,50,47,72
9,32,26,34,45,25,29,57,53,81
10,22,18,30,36,27,29,48,45,69
11,29,23,24,26,23,26,45,42,64
12,27,23,28,40,24,28,51,47,72
13,27,23,26,35,30,27,50,47,71
14,34,33,31,37,33,27,58,54,83
15,33,26,32,44,26,26,56,52,79
16,25,19,31,44,26,31,52,49,75
17,26,21,23,33,25,30,47,44,67
18,25,19,30,44,24,27,50,47,72
19,25,24,25,31,27,21,45,43,65
20,21,19,25,25,32,26,44,41,63
21,26,24,23,38,27,21,47,44,68
22,31,30,23,32,21,26,48,46,69
23,29,27,26,36,29,26,51,48,74
0,34,27,33,42,23,27,55,52,79
1,25,24,24,27,26,31,47,44,66
2,37,32,29,42,30,28,59,55,84
3,28,23,27,42,33,30,54,51,78
4,40,37,33,41,23,21,58,54,83
5,33,31,31,35,30,24,55,51,78
6,27,26,31,43,32,30,56,53,80
7,40,34,24,24,23,31,52,49,75
8,23,18,35,39,27,22,49,46,69
9,31,27,30,41,27,21,53,49,75
10,24,20,27,30,26,22,44,42,63
11,26,21,30,37,29,26,50,47,72
12,25,21,33,39,28,23,50,47,72
13,28,26,32,44,31,25,55,52,79
14,37,31,24,36,28,30,55,52,79
15,24,22,30,42,29,27,52,48,74
16,27,21,25,35,23,24,46,43,66
17,35,29,22,22,23,22,45,43,65
18,31,28,28,40,25,22,52,48,74
19,20,16,25,28,26,22,41,38,58
20,29,23,20,25,25,28,45,42,63
21,33,26,24,37,31,25,52,49,75
22,30,25,23,36,27,26,50,46,71
23,30,29,25,40,28,24,52,49,75
0,38,32,28,40,32,24,58,54,82
1,39,38,34,46,25,27,62,58,89
2,25,23,29,42,32,25,52,49,75
3,26,25,33,39,23,29,52,49,74
4,36,34,28,35,26,31,57,53,80
5,32,25,32,32,24,26,51,48,72
6,32,29,33,34,24,28,54,50,76
7,25,21,31,43,30,27,53,49,75
8,36,32,33,38,32,23,58,54,82
9,36,32,33,43,30,24,59,55,84
10,34,30,25,39,24,22,52,48,74
11,28,24,26,36,24,27,49,46,70
12,31,28,27,36,23,21,49,46,71
13,31,27,29,44,23,32,55,52,79
14,37,34,27,29,26,22,52,49,74
15,20,14,33,39,32,25,48,46,69
16,22,17,25,38,28,21,45,42,64
17,27,24,28,31,22,25,47,44,66
18,21,17,25,36,30,21,45,42,63
19,33,29,31,40,23,25,54,50,77
20,28,22,24,38,22,23,47,44,66
21,34,32,24,35,25,31,54,50,77
22,28,21,19,24,25,27,43,40,61
23,32,31,29,44,21,27,55,51,78
0,31,29,34,37,28,22,54,50,77
1,29,24,25,29,28,24,47,44,68
2,37,35,30,45,32,30,62,58,89
3,27,24,34,40,25,27,53,49,75
4,26,25,32,44,25,23,52,49,74
5,31,29,31,35,31,29,55,52,79
6,34,27,26,34,23,27,51,48,72
7,30,28,32,47,25,28,57,53,80
8,27,22,27,32,26,26,48,44,68
9,27,26,34,40,25,24,52,49,75
10,34,30,24,37,24,21,51,47,72
11,27,22,29,35,34,24,51,48,72
12,25,24,27,41,30,24,51,48,72
13,31,28,33,33,31,31,56,52,79
14,32,27,30,45,26,21,54,50,77
15,20,15,24,25,31,27,42,40,60
16,26,25,30,41,29,29,54,50,76
17,32,27,24,36,27,23,50,47,72
18,32,31,32,40,27,27,56,53,80
19,26,25,30,36,29,30,52,49,75
20,19,17,25,32,24,21,41,38,59
21,33,28,29,34,32,29,55,52,78
22,33,29,24,25,29,21,48,45,68
23,22,21,30,34,21,31,47,44,68
0,27,23,32,45,25,31,54,51,78
1,34,27,26,26,31,24,50,47,71
2,36,31,32,46,31,31,62,58,87
3,26,24,25,37,22,24,47,44,67
4,24,19,33,34,30,25,49,46,70
5,36,35,34,36,30,20,57,53,81
6,41,40,25,33,28,24,57,53,81
7,31,24,29,43,33,31,57,53,81
8,36,31,31,38,24,30,57,53,80
9,30,23,29,41,23,29,52,49,74
10,32,26,34,47,33,22,58,54,82
11,35,29,35,36,23,21,53,50,76
12,34,33,29,40,32,29,59,55,83
13,27,26,28,42,24,28,52,49,74
14,27,23,34,48,30,23,55,52,78
15,28,23,24,38,26,30,50,47,72
16,28,26,27,37,33,31,54,51,77
17,35,28,27,40,33,31,58,54,82
18,24,18,26,37,30,21,46,44,66
19,35,31,32,45,32,24,59,56,84
20,20,14,31,34,24,30,45,43,65
21,25,21,28,43,27,31,52,49,74
22,34,28,25,26,26,23,48,45,69
23,18,15,19,29,26,22,38,36,55
0,27,22,27,35,29,21,48,45,68
1,34,33,24,37,29,31,56,52,80
2,31,29,28,30,23,25,49,46,71
3,32,30,25,35,32,27,54,50,77
4,41,37,25,27,23,30,54,51,78
5,29,22,33,47,25,25,54,50,77
6,30,29,34,43,33,25,58,54,82
7,36,29,30,33,23,27,53,50,75
8,26,19,27,31,32,28,48,46,69
9,33,27,31,47,32,26,58,55,83
10,38,32,34,40,31,22,59,55,83
11,39,32,24,26,33,28,54,51,77
12,38,35,25,33,32,31,58,54,82
13,30,24,27,28,25,26,48,44,68
14,33,26,25,28,30,32,52,48,74
15,31,26,33,40,24,31,55,52,78
16,27,26,25,38,26,23,49,46,70
17,31,27,25,40,25,31,53,50,76
18,29,25,23,32,31,32,51,48,73
19,33,31,32,43,27,31,59,55,83
20,18,16,22,33,31,25,43,40,62
21,26,20,27,38,24,24,47,44,68
22,23,21,25,25,29,30,45,43,65
23,20,14,21,31,31,22,41,39,59
0,36,32,30,46,25,24,57,54,82
1,28,21,27,41,25,20,48,45,69
2,34,29,24,33,29,25,52,48,74
3,28,25,32,43,22,21,51,48,72
4,30,28,34,46,24,28,57,53,80
5,36,35,32,48,24,21,58,55,83
6,24,22,33,44,30,22,52,49,74
7,36,35,35,43,33,25,62,58,87
8,41,37,25,31,25,30,56,53,80
9,32,26,33,47,32,24,58,54,82
10,25,19,25,31,28,20,44,41,63
11,30,27,35,40,25,28,55,52,78
12,34,28,29,33,29,29,54,51,77
13,39,33,25,39,25,21,54,51,77
14,32,29,35,49,32,22,59,56,84
15,35,34,28,30,31,24,54,51,77
16,36,35,31,42,33,26,60,57,86
17,37,36,22,29,26,30,54,50,76
18,34,33,22,35,30,26,54,50,76
19,28,26,30,33,33,23,51,48,74
20,27,26,28,36,23,28,50,47,71
21,35,33,31,41,25,30,58,54,83
22,20,12,30,40,27,27,46,44,66
23,24,17,27,31,23,31,45,43,65
0,36,33,32,46,27,29,60,57,86
1,40,38,34,50,30,31,66,62,95
2,25,24,25,40,34,29,53,49,75
3,26,18,25,34,31,23,47,44,66
4,40,39,33,35,32,25,61,57,86
5,25,22,30,34,23,25,47,44,68
6,40,38,27,29,23,23,54,50,76
7,33,26,36,48,30,22,58,54,83
8,32,31,33,49,28,32,61,57,87
9,26,25,29,34,27,28,50,47,72
10,40,38,28,31,30,29,58,55,83
11,32,30,33,48,26,29,59,55,84
12,23,15,31,35,24,27,46,43,66
13,39,33,26,41,28,29,58,55,83
14,35,32,30,30,28,25,54,50,76
15,20,13,32,44,23,28,48,44,68
16,35,29,33,45,30,33,61,57,87
17,26,23,30,44,24,29,52,49,75
18,31,24,22,27,27,24,46,43,66
19,34,32,32,40,31,32,60,56,85
20,27,24,25,30,21,32,47,44,68
21,28,27,26,30,21,28,48,44,68
22,34,28,23,32,27,26,51,47,72
23,21,16,26,35,26,26,45,42,63
0,38,33,24,27,31,27,54,50,76
1,24,19,24,40,29,25,48,45,68
2,36,30,32,46,22,25,57,53,81
3,26,20,33,48,22,24,51,48,74
4,42,38,31,35,29,21,58,55,83
5,24,18,28,32,30,20,45,42,65
6,32,30,26,31,30,30,53,50,76
7,28,25,25,25,31,25,47,44,68
8,34,30,31,33,30,24,54,51,77
9,36,30,27,36,31,32,57,54,81
10,28,21,36,48,28,26,56,52,79
11,30,28,25,36,24,23,49,46,71
12,33,31,33,46,26,27,58,55,83
13,30,23,31,41,28,22,52,49,74
14,25,19,27,41,28,25,49,46,70
15,21,17,26,30,26,28,44,41,63
16,34,31,31,31,26,21,52,48,74
17,36,32,22,38,32,23,54,51,78
18,23,17,27,38,27,27,47,44,68
19,25,22,22,28,29,31,47,44,66
20,36,30,26,41,25,23,54,50,77
21,35,28,27,38,24,33,55,52,78
22,27,20,31,35,23,30,49,46,71
23,24,16,26,26,21,32,43,40,62
0,24,16,36,49,23,22,51,47,72
1,36,32,26,28,32,28,54,51,77
2,27,26,31,39,25,24,51,48,73
3,24,17,28,31,24,25,44,42,63
4,39,33,36,53,31,31,66,62,95
5,26,24,35,47,32,26,57,53,80
6,26,22,29,34,33,27,51,48,72
7,25,21,30,41,26,29,51,48,73
8,24,19,33,44,33,25,53,50,75
9,29,27,32,46,27,28,56,53,80
10,33,29,25,35,29,29,54,50,76
11,37,31,25,35,26,22,52,49,75
12,33,32,29,30,27,29,54,50,76
13,35,30,23,34,32,24,53,50,75
14,37,32,24,39,32,26,57,53,80
15,20,15,23,32,30,23,42,40,61
16,20,18,25,36,28,31,47,44,67
17,35,30,27,28,33,22,52,49,74
18,31,26,26,40,27,27,53,49,75
19,23,21,30,33,25,30,48,45,69
20,34,32,25,36,31,26,55,51,78
21,25,23,27,37,26,28,49,46,71
22,25,21,29,30,27,32,49,46,69
23,36,31,19,33,25,21,49,46,70
0,24,20,28,29,29,30,48,44,68
1,34,29,35,43,25,31,59,55,83
2,42,40,31,42,23,27,61,57,87
3,31,25,33,36,22,21,50,47,71
4,24,21,36,49,31,32,57,54,82
5,29,25,25,26,32,25,48,45,69
6,30,24,27,30,31,21,48,46,69
7,36,35,35,43,28,26,60,57,86
8,40,36,26,28,26,23,53,50,76
9,29,23,34,45,32,22,55,52,78
10,37,31,28,43,23,29,57,53,81
11,27,21,33,49,28,32,57,53,80
12,21,18,24,40,23,30,46,44,66
13,28,24,27,38,23,30,51,47,72
14,27,23,25,31,30,30,49,46,71
15,22,14,28,41,28,27,48,44,68
16,27,20,24,30,26,31,47,44,67
17,24,17,26,39,27,31,49,46,69
18,29,25,29,40,33,30,55,52,79
19,26,23,23,30,23,30,46,43,66
20,24,21,30,39,25,28,50,46,71
21,33,26,22,39,31,23,52,48,74
22,23,18,20,21,28,32,42,40,60
23,32,26,29,32,32,22,51,48,74
0,27,22,28,38,33,23,51,48,72
1,30,29,34,41,34,27,58,54,83
2,35,31,33,35,25,31,57,53,80
3,37,35,35,35,34,25,60,56,85
4,28,27,26,40,32,25,53,50,75
5,34,32,33,43,26,24,57,54,81
6,24,23,30,40,27,23,50,46,71
7,26,21,32,47,31,26,54,51,78
8,38,30,26,38,28,28,56,52,80
9,24,23,25,27,25,26,45,42,63
10,33,26,29,45,28,23,55,51,78
11,28,20,35,43,29,22,53,49,75
12,36,28,32,41,23,30,57,53,80
13,25,24,25,42,22,25,48,46,69
14,21,15,25,25,29,29,43,40,61
15,36,33,23,37,23,33,55,52,78
16,30,24,27,27,31,27,49,46,71
17,28,25,32,38,34,24,54,50,77
18,23,16,22,30,31,25,44,41,62
19,27,25,30,32,25,25,49,46,69
20,18,15,24,28,32,21,41,38,59
21,23,22,20,24,23,31,42,40,61
22,29,22,19,33,21,22,43,41,62
23,29,25,20,27,28,29,47,44,67
0,41,38,24,28,22,23,52,49,75
1,37,32,31,31,26,25,54,51,77
2,41,39,35,41,32,28,64,60,92
3,34,26,37,54,34,20,61,57,87
4,31,23,28,31,30,30,51,48,74
5,41,34,28,43,32,25,60,57,86
6,26,21,30,39,26,25,50,46,71
7,23,16,28,30,24,21,42,40,60
8,37,33,36,48,32,30,64,60,92
9,39,36,30,39,25,23,57,54,81
10,25,17,32,43,23,31,51,48,72
11,28,27,31,36,26,22,51,47,72
12,28,24,27,43,30,21,51,48,74
13,20,18,25,34,27,33,47,44,66
14,34,27,35,44,33,29,60,56,86
15,21,20,24,41,28,31,49,46,70
16,35,32,26,29,34,21,53,49,75
17,31,28,25,35,32,30,54,50,77
18,23,20,31,43,22,23,48,45,69
19,23,22,31,42,33,21,51,48,73
20,28,21,21,28,30,32,48,44,68
21,32,24,26,38,21,26,50,46,71
22,17,15,21,23,33,23,39,37,56
23,34,31,27,41,21,27,54,50,77
0,37,34,25,28,34,25,54,51,78
1,35,29,35,48,22,31,60,56,84
2,30,24,30,47,30,26,56,52,79
3,26,20,35,47,25,28,54,50,77
4,41,33,26,39,25,31,58,54,83
5,31,25,25,32,23,23,47,44,68
6,42,39,32,45,25,25,62,58,88
7,39,37,33,33,34,28,61,57,86
8,38,31,31,44,30,23,59,55,83
9,24,18,33,46,29,32,54,51,77
10,31,27,25,34,32,33,54,51,77
11,32,30,36,49,32,23,60,56,86
12,40,33,33,42,23,29,60,56,84
13,35,34,34,38,29,32,60,56,86
14,33,32,27,39,34,30,58,54,83
15,38,36,31,43,25,27,60,56,84
16,33,26,26,33,27,33,53,50,75
17,23,20,27,39,27,29,49,46,70
18,35,28,26,33,30,21,51,48,74
19,36,28,30,42,26,26,56,52,80
20,27,24,33,36,29,32,54,50,77
21,32,28,29,41,29,23,54,51,77
22,29,23,23,31,27,25,47,44,67
23,27,21,27,29,32,22,47,44,67
0,42,38,30,41,29,27,62,58,87
1,41,34,32,35,32,24,59,55,84
2,30,27,33,47,32,28,59,55,83
3,43,37,37,39,24,24,61,57,86
4,33,30,27,39,27,31,56,52,79
5,25,21,30,46,23,21,49,46,71
6,25,18,29,40,25,32,50,47,72
7,28,21,37,38,27,24,52,49,74
8,36,35,30,38,33,26,59,55,84
9,40,33,30,30,27,29,56,53,80
10,31,28,35,44,34,23,58,54,83
11,22,15,26,31,31,22,44,41,62
12,29,23,36,45,32,27,57,54,81
13,30,28,35,40,24,22,53,50,76
14,30,25,30,42,35,33,58,54,83
15,30,25,32,47,30,26,57,53,80
16,39,37,34,37,28,31,61,58,87
17,21,20,22,35,34,29,48,45,68
18,33,30,29,42,28,27,56,53,80
19,36,28,33,46,23,30,58,55,83
20,28,26,25,36,26,21,48,45,69
21,35,32,30,40,29,21,56,52,79
22,25,18,25,32,27,22,44,42,63
23,20,13,27,33,21,24,41,38,59
0,25,18,35,40,24,31,51,48,74
1,37,29,36,38,24,22,55,52,79
2,40,32,35,45,29,29,63,58,89
3,43,35,37,42,29,27,63,60,90
4,34,28,36,40,24,22,55,51,78
5,29,27,34,51,31,30,60,56,86
6,26,20,37,44,31,27,55,52,78
7,42,39,29,31,29,28,59,55,84
8,25,17,28,33,27,22,45,42,65
9,31,29,28,40,32,24,55,51,78
10,40,34,35,44,34,32,65,61,93
11,40,36,34,46,26,28,63,58,89
12,37,31,32,43,35,24,60,56,86
13,24,16,24,41,29,23,47,44,66
14,25,17,26,34,33,30,49,46,70
15,23,21,29,30,29,24,46,44,66
16,35,33,26,38,25,22,53,50,76
17,27,26,30,44,33,22,54,51,77
18,22,16,23,27,33,30,45,42,64
19,21,14,29,29,31,23,44,41,62
20,33,31,33,47,28,22,58,54,82
21,27,22,32,40,23,27,51,48,72
22,34,33,23,40,20,31,54,50,77
23,26,24,19,27,28,24,44,41,63
0,27,20,35,49,29,25,55,52,78
1,34,31,30,32,24,21,51,48,73
2,40,36,27,34,32,24,57,54,82
3,30,28,37,48,27,33,60,57,86
4,43,36,32,44,32,32,65,61,93
5,39,36,32,42,27,29,61,57,87
6,30,23,34,37,33,27,55,51,78
7,36,31,36,52,30,27,63,59,90
